title,link,date,location
UFC 62: Liddell vs Sobral,http://www.fightmetric.com/fight-details/2de0acc04cba91d3,"August 26, 2006","Las Vegas, Nevada, USA"
UFC 62: Liddell vs Sobral,http://www.fightmetric.com/fight-details/d40bfa821f2fe46a,"August 26, 2006","Las Vegas, Nevada, USA"
UFC 62: Liddell vs Sobral,http://www.fightmetric.com/fight-details/eb5fd91dd3d937db,"August 26, 2006","Las Vegas, Nevada, USA"
UFC 62: Liddell vs Sobral,http://www.fightmetric.com/fight-details/7c7177a028d55964,"August 26, 2006","Las Vegas, Nevada, USA"
UFC 62: Liddell vs Sobral,http://www.fightmetric.com/fight-details/14b61d9b3f6ddd37,"August 26, 2006","Las Vegas, Nevada, USA"
UFC 62: Liddell vs Sobral,http://www.fightmetric.com/fight-details/5ed402ad08d9d4f9,"August 26, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 6,http://www.fightmetric.com/fight-details/8b07bdaa0402bf2b,"August 17, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 6,http://www.fightmetric.com/fight-details/8304a0ea004e73f5,"August 17, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 6,http://www.fightmetric.com/fight-details/d14abced904806ca,"August 17, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 6,http://www.fightmetric.com/fight-details/9450f80c9fab4da1,"August 17, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 6,http://www.fightmetric.com/fight-details/1c9798288310201c,"August 17, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 6,http://www.fightmetric.com/fight-details/8e51f8648840eb38,"August 17, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 6,http://www.fightmetric.com/fight-details/2f4baf8f94c400cd,"August 17, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 6,http://www.fightmetric.com/fight-details/fa2be4b37de934bf,"August 17, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 6,http://www.fightmetric.com/fight-details/0c96a5a8ab740ca8,"August 17, 2006","Las Vegas, Nevada, USA"
UFC 61: Bitter Rivals,http://www.fightmetric.com/fight-details/3c3533ba486a2006,"July 08, 2006","Las Vegas, Nevada, USA"
UFC 61: Bitter Rivals,http://www.fightmetric.com/fight-details/000da3152b7b5ab1,"July 08, 2006","Las Vegas, Nevada, USA"
UFC 61: Bitter Rivals,http://www.fightmetric.com/fight-details/ee6000812e2b9f9d,"July 08, 2006","Las Vegas, Nevada, USA"
UFC 61: Bitter Rivals,http://www.fightmetric.com/fight-details/9ce2d0b880e88934,"July 08, 2006","Las Vegas, Nevada, USA"
UFC 61: Bitter Rivals,http://www.fightmetric.com/fight-details/4000e1f32058796a,"July 08, 2006","Las Vegas, Nevada, USA"
UFC 61: Bitter Rivals,http://www.fightmetric.com/fight-details/01733579ef03be00,"July 08, 2006","Las Vegas, Nevada, USA"
UFC 61: Bitter Rivals,http://www.fightmetric.com/fight-details/bc7a81a81840e4be,"July 08, 2006","Las Vegas, Nevada, USA"
UFC 61: Bitter Rivals,http://www.fightmetric.com/fight-details/e3b5f66198161226,"July 08, 2006","Las Vegas, Nevada, USA"
UFC 61: Bitter Rivals,http://www.fightmetric.com/fight-details/979318b05efd1ea4,"July 08, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 5,http://www.fightmetric.com/fight-details/c4f05ff2781530f4,"June 28, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 5,http://www.fightmetric.com/fight-details/ccdd6c7577927a8c,"June 28, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 5,http://www.fightmetric.com/fight-details/e22b2f50d7eeed3a,"June 28, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 5,http://www.fightmetric.com/fight-details/e7225dcc3349ae57,"June 28, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 5,http://www.fightmetric.com/fight-details/4f1a8eade87e928e,"June 28, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 5,http://www.fightmetric.com/fight-details/b0ba95fd1503411f,"June 28, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 5,http://www.fightmetric.com/fight-details/16de071ad45cd350,"June 28, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 5,http://www.fightmetric.com/fight-details/282d8651ca34b7f6,"June 28, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 5,http://www.fightmetric.com/fight-details/919c86cce0eca615,"June 28, 2006","Las Vegas, Nevada, USA"
The Ultimate Fighter 3 Finale,http://www.fightmetric.com/fight-details/7cdb56b2f207a41b,"June 24, 2006","Las Vegas, Nevada, USA"
The Ultimate Fighter 3 Finale,http://www.fightmetric.com/fight-details/b48a211abe177846,"June 24, 2006","Las Vegas, Nevada, USA"
The Ultimate Fighter 3 Finale,http://www.fightmetric.com/fight-details/2b95f2982b19518a,"June 24, 2006","Las Vegas, Nevada, USA"
The Ultimate Fighter 3 Finale,http://www.fightmetric.com/fight-details/2168b2c814faada6,"June 24, 2006","Las Vegas, Nevada, USA"
The Ultimate Fighter 3 Finale,http://www.fightmetric.com/fight-details/4df8efe64e83f74e,"June 24, 2006","Las Vegas, Nevada, USA"
The Ultimate Fighter 3 Finale,http://www.fightmetric.com/fight-details/387bdcc2ca8709c1,"June 24, 2006","Las Vegas, Nevada, USA"
The Ultimate Fighter 3 Finale,http://www.fightmetric.com/fight-details/5bfba809430d178b,"June 24, 2006","Las Vegas, Nevada, USA"
The Ultimate Fighter 3 Finale,http://www.fightmetric.com/fight-details/20e28ee267d9b5dc,"June 24, 2006","Las Vegas, Nevada, USA"
The Ultimate Fighter 3 Finale,http://www.fightmetric.com/fight-details/43e5f75fe9cedafd,"June 24, 2006","Las Vegas, Nevada, USA"
UFC 60: Hughes vs Gracie,http://www.fightmetric.com/fight-details/ed3ae3852fe549d4,"May 27, 2006","Los Angeles, California, USA"
UFC 60: Hughes vs Gracie,http://www.fightmetric.com/fight-details/356fdab9bc109093,"May 27, 2006","Los Angeles, California, USA"
UFC 60: Hughes vs Gracie,http://www.fightmetric.com/fight-details/d490c78bd5d0145a,"May 27, 2006","Los Angeles, California, USA"
UFC 60: Hughes vs Gracie,http://www.fightmetric.com/fight-details/c66bd50ed1e75d2b,"May 27, 2006","Los Angeles, California, USA"
UFC 60: Hughes vs Gracie,http://www.fightmetric.com/fight-details/c409c3a5eda764ba,"May 27, 2006","Los Angeles, California, USA"
UFC 60: Hughes vs Gracie,http://www.fightmetric.com/fight-details/d1b8ff290d09013b,"May 27, 2006","Los Angeles, California, USA"
UFC 60: Hughes vs Gracie,http://www.fightmetric.com/fight-details/857365273ed2f353,"May 27, 2006","Los Angeles, California, USA"
UFC 60: Hughes vs Gracie,http://www.fightmetric.com/fight-details/3df422ea531e16c6,"May 27, 2006","Los Angeles, California, USA"
UFC 60: Hughes vs Gracie,http://www.fightmetric.com/fight-details/25acf5f94667e79d,"May 27, 2006","Los Angeles, California, USA"
UFC 59: Reality Check,http://www.fightmetric.com/fight-details/57a7767c4255e034,"April 15, 2006","Anaheim, California, USA"
UFC 59: Reality Check,http://www.fightmetric.com/fight-details/fef433a7cb7a2029,"April 15, 2006","Anaheim, California, USA"
UFC 59: Reality Check,http://www.fightmetric.com/fight-details/5f9b063630e52778,"April 15, 2006","Anaheim, California, USA"
UFC 59: Reality Check,http://www.fightmetric.com/fight-details/f747fbe721cdb042,"April 15, 2006","Anaheim, California, USA"
UFC 59: Reality Check,http://www.fightmetric.com/fight-details/fb972da69450127f,"April 15, 2006","Anaheim, California, USA"
UFC 59: Reality Check,http://www.fightmetric.com/fight-details/0a083ab881ef3a5f,"April 15, 2006","Anaheim, California, USA"
UFC 59: Reality Check,http://www.fightmetric.com/fight-details/fdafa20b7ec8cb44,"April 15, 2006","Anaheim, California, USA"
UFC 59: Reality Check,http://www.fightmetric.com/fight-details/3fe41b95899316d5,"April 15, 2006","Anaheim, California, USA"
UFC 59: Reality Check,http://www.fightmetric.com/fight-details/12231c1ca2e09011,"April 15, 2006","Anaheim, California, USA"
UFC Fight Night 4,http://www.fightmetric.com/fight-details/d39ce3ecd3fbdadf,"April 06, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 4,http://www.fightmetric.com/fight-details/99eb03e6c7dc4be2,"April 06, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 4,http://www.fightmetric.com/fight-details/d066287b31c871a6,"April 06, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 4,http://www.fightmetric.com/fight-details/44a79a250fdd61cd,"April 06, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 4,http://www.fightmetric.com/fight-details/3adae93bbf06287a,"April 06, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 4,http://www.fightmetric.com/fight-details/eeb77732d7c3389a,"April 06, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 4,http://www.fightmetric.com/fight-details/fb1f1b0c9ef454dc,"April 06, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 4,http://www.fightmetric.com/fight-details/622cada31f247f9a,"April 06, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 4,http://www.fightmetric.com/fight-details/fa193b3d07c0ed9b,"April 06, 2006","Las Vegas, Nevada, USA"
UFC 58: USA vs Canada,http://www.fightmetric.com/fight-details/002cb1bb411c5f60,"March 04, 2006","Las Vegas, Nevada, USA"
UFC 58: USA vs Canada,http://www.fightmetric.com/fight-details/f989a1acbda0e16a,"March 04, 2006","Las Vegas, Nevada, USA"
UFC 58: USA vs Canada,http://www.fightmetric.com/fight-details/817c3b44517daa91,"March 04, 2006","Las Vegas, Nevada, USA"
UFC 58: USA vs Canada,http://www.fightmetric.com/fight-details/00dc5354794818a7,"March 04, 2006","Las Vegas, Nevada, USA"
UFC 58: USA vs Canada,http://www.fightmetric.com/fight-details/0cc225bf45697271,"March 04, 2006","Las Vegas, Nevada, USA"
UFC 58: USA vs Canada,http://www.fightmetric.com/fight-details/7ba640f8b70bc685,"March 04, 2006","Las Vegas, Nevada, USA"
UFC 58: USA vs Canada,http://www.fightmetric.com/fight-details/7ca8095148c23b71,"March 04, 2006","Las Vegas, Nevada, USA"
UFC 58: USA vs Canada,http://www.fightmetric.com/fight-details/82a5e1bba6b843be,"March 04, 2006","Las Vegas, Nevada, USA"
UFC 57: Liddell vs Couture 3,http://www.fightmetric.com/fight-details/0e94e0a8c2130cea,"February 04, 2006","Las Vegas, Nevada, USA"
UFC 57: Liddell vs Couture 3,http://www.fightmetric.com/fight-details/235e4c69d5d945e8,"February 04, 2006","Las Vegas, Nevada, USA"
UFC 57: Liddell vs Couture 3,http://www.fightmetric.com/fight-details/44592a74cda71275,"February 04, 2006","Las Vegas, Nevada, USA"
UFC 57: Liddell vs Couture 3,http://www.fightmetric.com/fight-details/357f438c15e1326f,"February 04, 2006","Las Vegas, Nevada, USA"
UFC 57: Liddell vs Couture 3,http://www.fightmetric.com/fight-details/d9499d55f9f53112,"February 04, 2006","Las Vegas, Nevada, USA"
UFC 57: Liddell vs Couture 3,http://www.fightmetric.com/fight-details/14850f48b2bede47,"February 04, 2006","Las Vegas, Nevada, USA"
UFC 57: Liddell vs Couture 3,http://www.fightmetric.com/fight-details/bb5ceaf835c0bb18,"February 04, 2006","Las Vegas, Nevada, USA"
UFC 57: Liddell vs Couture 3,http://www.fightmetric.com/fight-details/d49bc8e4e5613614,"February 04, 2006","Las Vegas, Nevada, USA"
UFC 57: Liddell vs Couture 3,http://www.fightmetric.com/fight-details/a63ed5d48f00ad18,"February 04, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 3,http://www.fightmetric.com/fight-details/537012aa6fb20f00,"January 16, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 3,http://www.fightmetric.com/fight-details/bd5afec6940c5d32,"January 16, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 3,http://www.fightmetric.com/fight-details/fbd75b08f377d149,"January 16, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 3,http://www.fightmetric.com/fight-details/0582b78dc635301b,"January 16, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 3,http://www.fightmetric.com/fight-details/e55b69543aa74907,"January 16, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 3,http://www.fightmetric.com/fight-details/392089df68b1a721,"January 16, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 3,http://www.fightmetric.com/fight-details/52125c3e41a1bd1e,"January 16, 2006","Las Vegas, Nevada, USA"
UFC Fight Night 3,http://www.fightmetric.com/fight-details/d0fcabb07a3e9500,"January 16, 2006","Las Vegas, Nevada, USA"
UFC 56: Full Force,http://www.fightmetric.com/fight-details/2dfda46cbc17bc99,"November 19, 2005","Las Vegas, Nevada, USA"
UFC 56: Full Force,http://www.fightmetric.com/fight-details/670db5afcb26df7c,"November 19, 2005","Las Vegas, Nevada, USA"
UFC 56: Full Force,http://www.fightmetric.com/fight-details/8062a7852a8b1560,"November 19, 2005","Las Vegas, Nevada, USA"
UFC 56: Full Force,http://www.fightmetric.com/fight-details/388df822e50b04f8,"November 19, 2005","Las Vegas, Nevada, USA"
UFC 56: Full Force,http://www.fightmetric.com/fight-details/5f9d5ebe5ec28753,"November 19, 2005","Las Vegas, Nevada, USA"
UFC 56: Full Force,http://www.fightmetric.com/fight-details/84c510ab7e764598,"November 19, 2005","Las Vegas, Nevada, USA"
UFC 56: Full Force,http://www.fightmetric.com/fight-details/678af75cb4c155a9,"November 19, 2005","Las Vegas, Nevada, USA"
UFC 56: Full Force,http://www.fightmetric.com/fight-details/57b5e8bda9447b77,"November 19, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 2 Finale,http://www.fightmetric.com/fight-details/2eb9b36c09c00d69,"November 05, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 2 Finale,http://www.fightmetric.com/fight-details/c22f4a7540cffdda,"November 05, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 2 Finale,http://www.fightmetric.com/fight-details/e364cd5772cfd27c,"November 05, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 2 Finale,http://www.fightmetric.com/fight-details/19646a0c8baee966,"November 05, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 2 Finale,http://www.fightmetric.com/fight-details/e050c299ffa1f2d3,"November 05, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 2 Finale,http://www.fightmetric.com/fight-details/f846fd001397db45,"November 05, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 2 Finale,http://www.fightmetric.com/fight-details/39c4f4a1aff68189,"November 05, 2005","Las Vegas, Nevada, USA"
UFC 55: Fury,http://www.fightmetric.com/fight-details/1c45d0feab67364f,"October 07, 2005","Uncasville, Connecticut, USA"
UFC 55: Fury,http://www.fightmetric.com/fight-details/f8a90f8a7beaa330,"October 07, 2005","Uncasville, Connecticut, USA"
UFC 55: Fury,http://www.fightmetric.com/fight-details/e917559aedf85a98,"October 07, 2005","Uncasville, Connecticut, USA"
UFC 55: Fury,http://www.fightmetric.com/fight-details/75926dd5b984aa06,"October 07, 2005","Uncasville, Connecticut, USA"
UFC 55: Fury,http://www.fightmetric.com/fight-details/f15be91b30b11e0c,"October 07, 2005","Uncasville, Connecticut, USA"
UFC 55: Fury,http://www.fightmetric.com/fight-details/06a75406d3dd5cfd,"October 07, 2005","Uncasville, Connecticut, USA"
UFC 55: Fury,http://www.fightmetric.com/fight-details/fea1931b041cc5ff,"October 07, 2005","Uncasville, Connecticut, USA"
UFC 55: Fury,http://www.fightmetric.com/fight-details/2aa175f3ebffcdf2,"October 07, 2005","Uncasville, Connecticut, USA"
UFC Fight Night 2,http://www.fightmetric.com/fight-details/5521b9bb8f220993,"October 03, 2005","Las Vegas, Nevada, USA"
UFC Fight Night 2,http://www.fightmetric.com/fight-details/0731a4519d64df6d,"October 03, 2005","Las Vegas, Nevada, USA"
UFC Fight Night 2,http://www.fightmetric.com/fight-details/6ddabf12abd6fe25,"October 03, 2005","Las Vegas, Nevada, USA"
UFC Fight Night 2,http://www.fightmetric.com/fight-details/f5cb6cbb09ee8a16,"October 03, 2005","Las Vegas, Nevada, USA"
UFC Fight Night 2,http://www.fightmetric.com/fight-details/926091425f88d038,"October 03, 2005","Las Vegas, Nevada, USA"
UFC Fight Night 2,http://www.fightmetric.com/fight-details/5f2240d94375f907,"October 03, 2005","Las Vegas, Nevada, USA"
UFC Fight Night 2,http://www.fightmetric.com/fight-details/c25a97523bf56e49,"October 03, 2005","Las Vegas, Nevada, USA"
UFC 54: Boiling Point,http://www.fightmetric.com/fight-details/5a3fcd3d3a1e1c38,"August 20, 2005","Las Vegas, Nevada, USA"
UFC 54: Boiling Point,http://www.fightmetric.com/fight-details/8a380b11aaf82c49,"August 20, 2005","Las Vegas, Nevada, USA"
UFC 54: Boiling Point,http://www.fightmetric.com/fight-details/093ef5ab2081cf65,"August 20, 2005","Las Vegas, Nevada, USA"
UFC 54: Boiling Point,http://www.fightmetric.com/fight-details/d250a9d1c602e266,"August 20, 2005","Las Vegas, Nevada, USA"
UFC 54: Boiling Point,http://www.fightmetric.com/fight-details/beaa6ae419b8c8c6,"August 20, 2005","Las Vegas, Nevada, USA"
UFC 54: Boiling Point,http://www.fightmetric.com/fight-details/adc0b9c6afe76c23,"August 20, 2005","Las Vegas, Nevada, USA"
UFC 54: Boiling Point,http://www.fightmetric.com/fight-details/ee69302c232e0909,"August 20, 2005","Las Vegas, Nevada, USA"
UFC 54: Boiling Point,http://www.fightmetric.com/fight-details/42957e04417af1d8,"August 20, 2005","Las Vegas, Nevada, USA"
UFC Fight Night 1,http://www.fightmetric.com/fight-details/fd2f0f36b1eb5f83,"August 06, 2005","Las Vegas, Nevada, USA"
UFC Fight Night 1,http://www.fightmetric.com/fight-details/389b7ca84b333c4c,"August 06, 2005","Las Vegas, Nevada, USA"
UFC Fight Night 1,http://www.fightmetric.com/fight-details/994739f676c2105f,"August 06, 2005","Las Vegas, Nevada, USA"
UFC Fight Night 1,http://www.fightmetric.com/fight-details/bf1525f9761a116e,"August 06, 2005","Las Vegas, Nevada, USA"
UFC Fight Night 1,http://www.fightmetric.com/fight-details/44e4a1caae180261,"August 06, 2005","Las Vegas, Nevada, USA"
UFC Fight Night 1,http://www.fightmetric.com/fight-details/b2f604f2332cd8af,"August 06, 2005","Las Vegas, Nevada, USA"
UFC Fight Night 1,http://www.fightmetric.com/fight-details/c2c000a37a89b82f,"August 06, 2005","Las Vegas, Nevada, USA"
UFC Fight Night 1,http://www.fightmetric.com/fight-details/7acca0910edd7023,"August 06, 2005","Las Vegas, Nevada, USA"
UFC 53: Heavy Hitters,http://www.fightmetric.com/fight-details/a507bfa374885a25,"June 04, 2005","Atlantic City, New Jersey, USA"
UFC 53: Heavy Hitters,http://www.fightmetric.com/fight-details/d80b07269dd36aad,"June 04, 2005","Atlantic City, New Jersey, USA"
UFC 53: Heavy Hitters,http://www.fightmetric.com/fight-details/98cc8f5dd64895c4,"June 04, 2005","Atlantic City, New Jersey, USA"
UFC 53: Heavy Hitters,http://www.fightmetric.com/fight-details/ea8b1a909155b0c2,"June 04, 2005","Atlantic City, New Jersey, USA"
UFC 53: Heavy Hitters,http://www.fightmetric.com/fight-details/fb252c420e9830cd,"June 04, 2005","Atlantic City, New Jersey, USA"
UFC 53: Heavy Hitters,http://www.fightmetric.com/fight-details/ca3230227ee700b7,"June 04, 2005","Atlantic City, New Jersey, USA"
UFC 53: Heavy Hitters,http://www.fightmetric.com/fight-details/e5261884b0a0ed39,"June 04, 2005","Atlantic City, New Jersey, USA"
UFC 53: Heavy Hitters,http://www.fightmetric.com/fight-details/07886c772e37d5de,"June 04, 2005","Atlantic City, New Jersey, USA"
UFC 52: Couture vs Liddell 2,http://www.fightmetric.com/fight-details/2ae8623ef4156105,"April 16, 2005","Las Vegas, Nevada, USA"
UFC 52: Couture vs Liddell 2,http://www.fightmetric.com/fight-details/cb8e91f8b9f0e24f,"April 16, 2005","Las Vegas, Nevada, USA"
UFC 52: Couture vs Liddell 2,http://www.fightmetric.com/fight-details/b1b66441acc5e8df,"April 16, 2005","Las Vegas, Nevada, USA"
UFC 52: Couture vs Liddell 2,http://www.fightmetric.com/fight-details/36dbc3cee586e53d,"April 16, 2005","Las Vegas, Nevada, USA"
UFC 52: Couture vs Liddell 2,http://www.fightmetric.com/fight-details/f4e6f8223d0816fe,"April 16, 2005","Las Vegas, Nevada, USA"
UFC 52: Couture vs Liddell 2,http://www.fightmetric.com/fight-details/5d72fa4562b13f7b,"April 16, 2005","Las Vegas, Nevada, USA"
UFC 52: Couture vs Liddell 2,http://www.fightmetric.com/fight-details/026e64f70e319e00,"April 16, 2005","Las Vegas, Nevada, USA"
UFC 52: Couture vs Liddell 2,http://www.fightmetric.com/fight-details/5e1b0e52d2bb1b5c,"April 16, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 1 Finale,http://www.fightmetric.com/fight-details/c50a3025d1519fc8,"April 09, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 1 Finale,http://www.fightmetric.com/fight-details/4705a4db0bf1edcd,"April 09, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 1 Finale,http://www.fightmetric.com/fight-details/d172d88fbeb8c6a8,"April 09, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 1 Finale,http://www.fightmetric.com/fight-details/ddb950831580a5fe,"April 09, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 1 Finale,http://www.fightmetric.com/fight-details/a3b268798d3ab216,"April 09, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 1 Finale,http://www.fightmetric.com/fight-details/61733e5f00f4e194,"April 09, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 1 Finale,http://www.fightmetric.com/fight-details/f434775e97920d95,"April 09, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 1 Finale,http://www.fightmetric.com/fight-details/74f757bacb86a71c,"April 09, 2005","Las Vegas, Nevada, USA"
The Ultimate Fighter 1 Finale,http://www.fightmetric.com/fight-details/17affee2c796c225,"April 09, 2005","Las Vegas, Nevada, USA"
UFC 51: Super Saturday,http://www.fightmetric.com/fight-details/4fb2c181e8fd5910,"February 05, 2005","Las Vegas, Nevada, USA"
UFC 51: Super Saturday,http://www.fightmetric.com/fight-details/987b6b4f7825e40e,"February 05, 2005","Las Vegas, Nevada, USA"
UFC 51: Super Saturday,http://www.fightmetric.com/fight-details/dae856cb00cf5163,"February 05, 2005","Las Vegas, Nevada, USA"
UFC 51: Super Saturday,http://www.fightmetric.com/fight-details/7cfc8649d07b704c,"February 05, 2005","Las Vegas, Nevada, USA"
UFC 51: Super Saturday,http://www.fightmetric.com/fight-details/c91ef06766009965,"February 05, 2005","Las Vegas, Nevada, USA"
UFC 51: Super Saturday,http://www.fightmetric.com/fight-details/48189cad0c11ff63,"February 05, 2005","Las Vegas, Nevada, USA"
UFC 51: Super Saturday,http://www.fightmetric.com/fight-details/e30780438191654f,"February 05, 2005","Las Vegas, Nevada, USA"
UFC 51: Super Saturday,http://www.fightmetric.com/fight-details/45a52e065b73ecba,"February 05, 2005","Las Vegas, Nevada, USA"
UFC 51: Super Saturday,http://www.fightmetric.com/fight-details/e8196de20c4a969a,"February 05, 2005","Las Vegas, Nevada, USA"
UFC 50: The War Of '04,http://www.fightmetric.com/fight-details/9422b3caf780a995,"October 22, 2004","Atlantic City, New Jersey, USA"
UFC 50: The War Of '04,http://www.fightmetric.com/fight-details/b76a722dd429612e,"October 22, 2004","Atlantic City, New Jersey, USA"
UFC 50: The War Of '04,http://www.fightmetric.com/fight-details/6f21a27075f0695c,"October 22, 2004","Atlantic City, New Jersey, USA"
UFC 50: The War Of '04,http://www.fightmetric.com/fight-details/1a471a1bff47a960,"October 22, 2004","Atlantic City, New Jersey, USA"
UFC 50: The War Of '04,http://www.fightmetric.com/fight-details/929fb67b49eaa405,"October 22, 2004","Atlantic City, New Jersey, USA"
UFC 50: The War Of '04,http://www.fightmetric.com/fight-details/0d15b14d1215c853,"October 22, 2004","Atlantic City, New Jersey, USA"
UFC 50: The War Of '04,http://www.fightmetric.com/fight-details/dc9b52352dca15ef,"October 22, 2004","Atlantic City, New Jersey, USA"
UFC 49: Unfinished Business,http://www.fightmetric.com/fight-details/977e56ada4acc596,"August 21, 2004","Las Vegas, Nevada, USA"
UFC 49: Unfinished Business,http://www.fightmetric.com/fight-details/719f21fdb310fcfb,"August 21, 2004","Las Vegas, Nevada, USA"
UFC 49: Unfinished Business,http://www.fightmetric.com/fight-details/ebd51f898209c4c8,"August 21, 2004","Las Vegas, Nevada, USA"
UFC 49: Unfinished Business,http://www.fightmetric.com/fight-details/6e2254b4fd39ce40,"August 21, 2004","Las Vegas, Nevada, USA"
UFC 49: Unfinished Business,http://www.fightmetric.com/fight-details/c74eef9b337602c6,"August 21, 2004","Las Vegas, Nevada, USA"
UFC 49: Unfinished Business,http://www.fightmetric.com/fight-details/5db23cc876db1619,"August 21, 2004","Las Vegas, Nevada, USA"
UFC 49: Unfinished Business,http://www.fightmetric.com/fight-details/6996eb7755709945,"August 21, 2004","Las Vegas, Nevada, USA"
UFC 49: Unfinished Business,http://www.fightmetric.com/fight-details/c9c5b2507c6be9e3,"August 21, 2004","Las Vegas, Nevada, USA"
UFC 48: Payback,http://www.fightmetric.com/fight-details/66eaf9f4a2cd67d8,"June 19, 2004","Las Vegas, Nevada, USA"
UFC 48: Payback,http://www.fightmetric.com/fight-details/1201d192092baacf,"June 19, 2004","Las Vegas, Nevada, USA"
UFC 48: Payback,http://www.fightmetric.com/fight-details/dffef4343e822399,"June 19, 2004","Las Vegas, Nevada, USA"
UFC 48: Payback,http://www.fightmetric.com/fight-details/5261874c58322b46,"June 19, 2004","Las Vegas, Nevada, USA"
UFC 48: Payback,http://www.fightmetric.com/fight-details/7014356795515aea,"June 19, 2004","Las Vegas, Nevada, USA"
UFC 48: Payback,http://www.fightmetric.com/fight-details/41222c4fab03d6f8,"June 19, 2004","Las Vegas, Nevada, USA"
UFC 48: Payback,http://www.fightmetric.com/fight-details/a40e421630b67e5c,"June 19, 2004","Las Vegas, Nevada, USA"
UFC 48: Payback,http://www.fightmetric.com/fight-details/5cbd93c68225a845,"June 19, 2004","Las Vegas, Nevada, USA"
UFC 47: It's On!,http://www.fightmetric.com/fight-details/2dbd0bc3e61ca00b,"April 02, 2004","Las Vegas, Nevada, USA"
UFC 47: It's On!,http://www.fightmetric.com/fight-details/eecbc6c850e62d97,"April 02, 2004","Las Vegas, Nevada, USA"
UFC 47: It's On!,http://www.fightmetric.com/fight-details/268f0fcc45e1a6fe,"April 02, 2004","Las Vegas, Nevada, USA"
UFC 47: It's On!,http://www.fightmetric.com/fight-details/0f23c5569204a69b,"April 02, 2004","Las Vegas, Nevada, USA"
UFC 47: It's On!,http://www.fightmetric.com/fight-details/0374646197b8e0fa,"April 02, 2004","Las Vegas, Nevada, USA"
UFC 47: It's On!,http://www.fightmetric.com/fight-details/3b8bfe14b0c297b2,"April 02, 2004","Las Vegas, Nevada, USA"
UFC 47: It's On!,http://www.fightmetric.com/fight-details/ba5e8c30d41559fd,"April 02, 2004","Las Vegas, Nevada, USA"
UFC 47: It's On!,http://www.fightmetric.com/fight-details/1d9d91f78334129d,"April 02, 2004","Las Vegas, Nevada, USA"
UFC 46: Supernatural,http://www.fightmetric.com/fight-details/9cd343b9d5d87528,"January 31, 2004","Las Vegas, Nevada, USA"
UFC 46: Supernatural,http://www.fightmetric.com/fight-details/829146a45b3b236b,"January 31, 2004","Las Vegas, Nevada, USA"
UFC 46: Supernatural,http://www.fightmetric.com/fight-details/4076a87092da5bfa,"January 31, 2004","Las Vegas, Nevada, USA"
UFC 46: Supernatural,http://www.fightmetric.com/fight-details/476548ca3d8cf0ee,"January 31, 2004","Las Vegas, Nevada, USA"
